# time  Id  DTNHost  true/false
1260.0000 M2138 139 true
1260.0000 M1130 127 true
1260.0000 M1124 143 true
1260.0000 M2129 154 true
1260.0000 M1122 62 true
1260.0000 M2140 116 true
1260.0000 M2139 44 true
1260.0000 M1127 138 true
1260.0000 M2138 138 true
1260.0000 M2140 4 true
1260.0000 M2140 5 true
1260.0000 M1123 141 true
1260.0000 M2137 211 true
1260.0000 M2139 211 true
1260.0000 M1128 211 true
1260.0000 M2132 25 true
1260.0000 M2133 25 true
1260.0000 M2133 24 true
1260.0000 M2134 215 true
1260.0000 M1126 215 true
1260.0000 M1127 215 true
1260.0000 M1129 215 true
1260.0000 M2129 215 true
1260.0000 M1124 215 true
1260.0000 M2134 121 true
1260.0000 M1125 187 true
1260.0000 M1128 46 true
1260.0000 M2136 176 true
1260.0000 M2128 176 true
1260.0000 M2140 3 true
1260.0000 M1127 96 true
1260.0000 M2137 67 true
1260.0000 M1128 205 true
1260.0000 M1129 205 true
1260.0000 M2140 205 true
1260.0000 M1122 205 true
1260.0000 M2137 205 true
1260.0000 M2139 205 true
1260.0000 M2130 30 true
1260.0000 M1129 129 true
1260.0000 M1125 186 true
1260.0000 M2136 35 true
1260.0000 M2130 29 true
1260.0000 M1123 190 true
1260.0000 M2135 196 true
1260.0000 M1125 189 true
1260.0000 M2133 184 true
1260.0000 M1131 184 true
1262.0000 M1128 90 true
1262.0000 M2131 136 true
1262.0000 M1127 136 true
1262.0000 M2142 201 true
1262.0000 M2140 201 true
1262.0000 M2141 201 true
1262.0000 M2130 201 true
1262.0000 M2133 201 true
1262.0000 M2135 201 true
1262.0000 M2136 201 true
1265.0000 M2143 175 true
1265.0000 M2141 175 true
1265.0000 M2136 175 true
1265.0000 M2140 115 true
1265.0000 M1128 207 true
1265.0000 M1129 207 true
1265.0000 M1122 207 true
1265.0000 M2137 207 true
1265.0000 M2139 207 true
1265.0000 M2130 125 true
1265.0000 M1128 45 true
1265.0000 M2139 45 true
1265.0000 M2134 120 true
1265.0000 M1127 95 true
1265.0000 M2130 202 true
1265.0000 M2132 202 true
1265.0000 M2133 202 true
1265.0000 M2136 202 true
1265.0000 M2142 202 true
1265.0000 M2141 202 true
1265.0000 M2129 155 true
1265.0000 M1132 155 true
1265.0000 M1122 155 true
1265.0000 M1124 145 true
1265.0000 M1132 156 true
1265.0000 M1122 156 true
1265.0000 M1126 210 true
1265.0000 M1128 210 true
1265.0000 M1127 210 true
1265.0000 M1129 210 true
1265.0000 M1122 210 true
1265.0000 M2134 210 true
1265.0000 M2137 210 true
1265.0000 M1132 210 true
1265.0000 M1131 210 true
1265.0000 M2129 210 true
1265.0000 M2142 219 true
1265.0000 M2143 219 true
1265.0000 M2141 219 true
1265.0000 M1123 219 true
1265.0000 M2130 219 true
1265.0000 M2132 219 true
1265.0000 M2133 219 true
1265.0000 M2135 219 true
1265.0000 M2136 219 true
1265.0000 M1131 219 true
1265.0000 M2131 216 true
1265.0000 M1131 216 true
1265.0000 M1123 216 true
1265.0000 M2141 15 true
1265.0000 M2131 135 true
1265.0000 M1127 135 true
1265.0000 M2132 135 true
1265.0000 M2142 203 true
1265.0000 M2141 203 true
1265.0000 M2130 203 true
1265.0000 M2133 203 true
1265.0000 M2135 203 true
1265.0000 M1129 75 true
1265.0000 M1122 60 true
1265.0000 M1127 137 true
1265.0000 M2134 213 true
1265.0000 M1132 213 true
1265.0000 M1126 213 true
1265.0000 M1127 213 true
1265.0000 M2129 213 true
1265.0000 M1122 213 true
1265.0000 M1124 213 true
1265.0000 M2137 65 true
1265.0000 M2141 16 true
1267.0000 M1126 214 true
1267.0000 M1127 214 true
1267.0000 M1129 214 true
1267.0000 M1123 214 true
1267.0000 M1124 214 true
1267.0000 M2130 214 true
1267.0000 M2131 214 true
1267.0000 M2132 214 true
1267.0000 M2134 214 true
1267.0000 M1131 214 true
1267.0000 M2129 214 true
1270.0000 M1129 130 true
1270.0000 M1125 185 true
1270.0000 M2133 185 true
1270.0000 M1131 185 true
1270.0000 M2132 200 true
1270.0000 M2133 200 true
1270.0000 M1133 200 true
1270.0000 M2142 200 true
1270.0000 M2143 200 true
1270.0000 M2141 200 true
1270.0000 M2142 195 true
1270.0000 M2135 195 true
1270.0000 M2144 204 true
1270.0000 M2134 100 true
1270.0000 M1126 105 true
1270.0000 M2139 105 true
1271.0000 M1131 218 true
1275.0000 M1126 208 true
1275.0000 M1127 208 true
1275.0000 M1129 208 true
1275.0000 M2134 208 true
1275.0000 M1132 208 true
1275.0000 M1131 208 true
1280.0000 M1126 212 true
1280.0000 M1127 212 true
1280.0000 M1129 212 true
1280.0000 M2134 212 true
1280.0000 M1135 212 true
1280.0000 M1132 212 true
1280.0000 M1131 212 true
1280.0000 M2144 217 true
1280.0000 M2145 217 true
1280.0000 M2142 217 true
1280.0000 M2143 217 true
1280.0000 M2141 217 true
1280.0000 M2133 217 true
1280.0000 M2135 217 true
1280.0000 M2136 217 true
1280.0000 M1135 217 true
1280.0000 M1133 217 true
1280.0000 M1131 217 true
1320.0000 M2145 172 true
1320.0000 M2149 12 true
1320.0000 M2151 189 true
1320.0000 M1138 129 true
1320.0000 M2151 61 true
1320.0000 M1139 211 true
1320.0000 M2146 211 true
1320.0000 M2151 190 true
1320.0000 M2144 176 true
1320.0000 M2153 35 true
1320.0000 M1133 35 true
1320.0000 M1140 35 true
1320.0000 M1142 93 true
1320.0000 M1132 82 true
1320.0000 M2152 205 true
1320.0000 M2153 205 true
1320.0000 M2146 205 true
1320.0000 M2148 205 true
1320.0000 M1139 205 true
1320.0000 M1137 205 true
1320.0000 M1134 205 true
1320.0000 M1138 128 true
1320.0000 M2142 194 true
1320.0000 M2154 182 true
1320.0000 M1142 98 true
1320.0000 M1138 126 true
1320.0000 M2149 151 true
1320.0000 M2145 196 true
1320.0000 M1138 127 true
1320.0000 M1133 160 true
1320.0000 M2150 150 true
1320.0000 M2149 150 true
1320.0000 M2149 11 true
1320.0000 M2153 97 true
1320.0000 M1142 97 true
1320.0000 M2142 5 true
1320.0000 M2143 5 true
1320.0000 M2148 5 true
1320.0000 M1132 80 true
1320.0000 M1132 81 true
1320.0000 M2144 178 true
1320.0000 M2145 198 true
1320.0000 M2147 31 true
1320.0000 M2153 96 true
1320.0000 M1142 96 true
1320.0000 M2145 171 true
1320.0000 M2153 34 true
1320.0000 M1140 34 true
1320.0000 M2145 197 true
1320.0000 M1138 124 true
1320.0000 M1137 48 true
1320.0000 M2154 181 true
1320.0000 M1137 116 true
1320.0000 M2150 116 true
1320.0000 M2146 92 true
1320.0000 M1135 92 true
1320.0000 M2147 131 true
1320.0000 M1138 131 true
1320.0000 M1136 25 true
1320.0000 M2142 4 true
1320.0000 M2148 4 true
1320.0000 M1138 132 true
1320.0000 M1142 94 true
1320.0000 M2144 74 true
1320.0000 M1139 74 true
1320.0000 M1137 49 true
1320.0000 M2153 209 true
1320.0000 M1134 209 true
1320.0000 M2146 209 true
1320.0000 M1138 123 true
1320.0000 M2152 66 true
1320.0000 M2148 52 true
1320.0000 M2152 51 true
1320.0000 M2148 51 true
1320.0000 M2153 33 true
1320.0000 M2146 91 true
1320.0000 M1135 91 true
1320.0000 M2142 193 true
1320.0000 M2143 6 true
1325.0000 M1136 24 true
1325.0000 M2155 203 true
1325.0000 M2151 203 true
1325.0000 M2146 203 true
1325.0000 M2147 203 true
1325.0000 M2144 203 true
1325.0000 M2149 203 true
1325.0000 M2148 203 true
1325.0000 M1136 203 true
1325.0000 M1143 203 true
1325.0000 M1140 203 true
1325.0000 M2154 216 true
1325.0000 M1135 216 true
1325.0000 M2145 216 true
1325.0000 M2147 30 true
1325.0000 M1137 117 true
1325.0000 M2150 117 true
1325.0000 M2151 207 true
1325.0000 M2152 207 true
1325.0000 M2146 207 true
1325.0000 M2144 207 true
1325.0000 M2148 207 true
1325.0000 M1139 207 true
1325.0000 M1137 207 true
1325.0000 M2147 32 true
1325.0000 M2151 60 true
1325.0000 M2145 170 true
1325.0000 M2155 219 true
1325.0000 M2151 219 true
1325.0000 M2154 219 true
1325.0000 M2147 219 true
1325.0000 M2144 219 true
1325.0000 M2145 219 true
1325.0000 M2149 219 true
1325.0000 M1133 219 true
1325.0000 M1140 219 true
1325.0000 M1141 219 true
1325.0000 M2153 95 true
1325.0000 M1142 95 true
1325.0000 M2155 202 true
1325.0000 M2147 202 true
1325.0000 M1140 202 true
1325.0000 M2149 202 true
1325.0000 M2150 213 true
1325.0000 M2155 201 true
1325.0000 M2153 201 true
1325.0000 M2146 201 true
1325.0000 M2147 201 true
1325.0000 M2144 201 true
1325.0000 M2143 201 true
1325.0000 M2149 201 true
1325.0000 M2148 201 true
1325.0000 M1136 201 true
1325.0000 M1134 201 true
1325.0000 M1133 201 true
1325.0000 M1143 201 true
1325.0000 M1140 201 true
1325.0000 M1139 73 true
1325.0000 M1137 115 true
1325.0000 M2150 115 true
1325.0000 M2156 104 true
1325.0000 M1141 104 true
1325.0000 M2152 206 true
1325.0000 M1136 206 true
1325.0000 M1143 206 true
1325.0000 M2148 206 true
1325.0000 M1138 125 true
1325.0000 M1140 135 true
1325.0000 M1136 45 true
1325.0000 M2144 175 true
1325.0000 M1134 10 true
1325.0000 M2149 10 true
1325.0000 M2144 75 true
1325.0000 M1139 75 true
1325.0000 M2156 110 true
1325.0000 M2152 65 true
1325.0000 M2150 210 true
1325.0000 M2146 210 true
1325.0000 M1137 210 true
1325.0000 M1135 210 true
1325.0000 M1141 210 true
1325.0000 M2154 180 true
1325.0000 M1141 180 true
1325.0000 M2152 50 true
1325.0000 M1137 50 true
1325.0000 M2148 50 true
1325.0000 M2146 90 true
1325.0000 M1135 90 true
1325.0000 M2144 177 true
1329.0000 M2155 214 true
1329.0000 M2154 214 true
1329.0000 M2147 214 true
1329.0000 M2149 214 true
1329.0000 M1135 214 true
1329.0000 M1144 214 true
1329.0000 M1140 214 true
1329.0000 M1141 214 true
1330.0000 M2155 130 true
1330.0000 M2147 130 true
1330.0000 M1138 130 true
1330.0000 M2150 149 true
1330.0000 M2157 195 true
1330.0000 M2145 195 true
1330.0000 M2157 204 true
1330.0000 M2152 204 true
1330.0000 M1136 204 true
1330.0000 M1143 204 true
1330.0000 M1145 204 true
1330.0000 M2148 204 true
1330.0000 M2155 200 true
1330.0000 M2147 200 true
1330.0000 M1144 200 true
1330.0000 M1140 200 true
1330.0000 M2149 200 true
1330.0000 M2156 105 true
1330.0000 M1141 105 true
1334.0000 M2154 218 true
1334.0000 M2145 218 true
1337.0000 M2158 208 true
1337.0000 M2150 208 true
1337.0000 M2146 208 true
1337.0000 M1139 208 true
1337.0000 M1137 208 true
1337.0000 M1135 208 true
1337.0000 M1148 208 true
1337.0000 M1146 208 true
1340.0000 M2155 0 true
1340.0000 M2155 212 true
1340.0000 M2158 212 true
1340.0000 M2154 212 true
1340.0000 M2150 212 true
1340.0000 M2147 212 true
1340.0000 M2149 212 true
1340.0000 M1147 212 true
1340.0000 M1144 212 true
1340.0000 M1140 212 true
1340.0000 M2155 217 true
1340.0000 M2157 217 true
1340.0000 M2151 217 true
1340.0000 M2154 217 true
1340.0000 M2147 217 true
1340.0000 M2149 217 true
1340.0000 M1147 217 true
1340.0000 M1144 217 true
1340.0000 M1140 217 true
1380.0000 M1148 209 true
1380.0000 M1146 209 true
1380.0000 M1150 164 true
1380.0000 M1153 64 true
1380.0000 M1144 121 true
1380.0000 M1145 5 true
1380.0000 M1148 81 true
1380.0000 M2163 49 true
1380.0000 M1149 176 true
1380.0000 M2156 107 true
1380.0000 M2156 109 true
1380.0000 M2160 150 true
1380.0000 M1154 116 true
1380.0000 M2163 48 true
1380.0000 M1147 181 true
1380.0000 M1150 33 true
1380.0000 M2164 17 true
1380.0000 M1156 140 true
1380.0000 M2164 18 true
1380.0000 M2160 39 true
1380.0000 M1144 39 true
1380.0000 M1146 25 true
1380.0000 M2159 25 true
1380.0000 M2160 38 true
1380.0000 M1143 38 true
1380.0000 M1144 38 true
1380.0000 M2160 37 true
1380.0000 M1143 37 true
1380.0000 M1144 37 true
1380.0000 M1150 34 true
1380.0000 M2157 69 true
1380.0000 M2156 106 true
1380.0000 M1151 106 true
1380.0000 M1152 128 true
1380.0000 M2156 108 true
1380.0000 M2158 144 true
1380.0000 M1152 129 true
1380.0000 M2159 129 true
1380.0000 M2157 70 true
1380.0000 M1147 138 true
1380.0000 M2158 85 true
1380.0000 M1146 85 true
1380.0000 M2157 68 true
1380.0000 M1156 36 true
1380.0000 M2160 36 true
1380.0000 M1143 36 true
1380.0000 M1144 36 true
1380.0000 M1146 26 true
1380.0000 M1155 161 true
1380.0000 M2161 94 true
1380.0000 M2161 93 true
1380.0000 M2163 194 true
1380.0000 M1150 165 true
1380.0000 M1149 178 true
1380.0000 M1155 160 true
1380.0000 M1154 160 true
1380.0000 M1153 205 true
1380.0000 M1148 205 true
1380.0000 M1145 205 true
1380.0000 M1146 205 true
1380.0000 M1150 35 true
1380.0000 M1156 35 true
1380.0000 M2160 35 true
1380.0000 M1143 35 true
1380.0000 M1144 35 true
1380.0000 M2156 103 true
1380.0000 M1148 80 true
1380.0000 M2164 29 true
1380.0000 M1146 86 true
1385.0000 M1147 137 true
1385.0000 M1149 175 true
1385.0000 M2162 55 true
1385.0000 M1147 136 true
1385.0000 M2163 50 true
1385.0000 M1147 216 true
1385.0000 M2157 206 true
1385.0000 M2163 206 true
1385.0000 M1145 206 true
1385.0000 M1149 20 true
1385.0000 M2161 95 true
1385.0000 M2158 215 true
1385.0000 M1153 215 true
1385.0000 M1151 215 true
1385.0000 M1153 145 true
1385.0000 M2158 145 true
1385.0000 M1154 115 true
1385.0000 M2159 24 true
1385.0000 M2157 203 true
1385.0000 M1150 203 true
1385.0000 M2159 203 true
1385.0000 M1148 203 true
1385.0000 M1149 203 true
1385.0000 M2160 203 true
1385.0000 M2163 203 true
1385.0000 M1144 203 true
1385.0000 M2162 203 true
1385.0000 M1145 203 true
1385.0000 M2164 203 true
1385.0000 M2158 213 true
1385.0000 M1153 213 true
1385.0000 M1151 213 true
1385.0000 M1149 177 true
1385.0000 M1151 134 true
1385.0000 M2157 207 true
1385.0000 M1153 207 true
1385.0000 M1148 207 true
1385.0000 M2163 207 true
1385.0000 M2162 207 true
1385.0000 M1145 207 true
1385.0000 M2158 210 true
1385.0000 M1153 210 true
1385.0000 M1151 210 true
1385.0000 M1155 210 true
1385.0000 M1154 210 true
1385.0000 M1148 210 true
1385.0000 M2161 210 true
1385.0000 M1146 210 true
1385.0000 M1148 30 true
1385.0000 M2164 30 true
1385.0000 M1150 202 true
1385.0000 M1156 202 true
1385.0000 M1149 202 true
1385.0000 M2160 202 true
1385.0000 M1144 202 true
1385.0000 M2164 202 true
1385.0000 M1150 219 true
1385.0000 M1156 219 true
1385.0000 M1155 219 true
1385.0000 M2159 219 true
1385.0000 M1147 219 true
1385.0000 M1149 219 true
1385.0000 M2161 219 true
1385.0000 M2160 219 true
1385.0000 M2163 219 true
1385.0000 M2162 219 true
1385.0000 M1144 219 true
1385.0000 M1147 180 true
1385.0000 M2164 16 true
1385.0000 M1147 135 true
1385.0000 M1151 135 true
1385.0000 M2164 15 true
1387.0000 M1155 90 true
1387.0000 M1153 65 true
1387.0000 M1145 65 true
1389.0000 M2158 214 true
1389.0000 M1153 214 true
1389.0000 M1151 214 true
1389.0000 M1156 214 true
1389.0000 M1155 214 true
1389.0000 M1154 214 true
1389.0000 M2159 214 true
1389.0000 M2161 214 true
1389.0000 M2160 214 true
1389.0000 M1150 201 true
1389.0000 M1157 201 true
1389.0000 M1156 201 true
1389.0000 M1148 201 true
1389.0000 M1149 201 true
1389.0000 M2160 201 true
1389.0000 M2163 201 true
1389.0000 M1144 201 true
1389.0000 M1145 201 true
1389.0000 M2164 201 true
1389.0000 M1146 201 true
1389.0000 M1144 120 true
1390.0000 M1150 200 true
1390.0000 M1156 200 true
1390.0000 M2159 200 true
1390.0000 M1149 200 true
1390.0000 M2160 200 true
1390.0000 M2164 200 true
1390.0000 M1158 130 true
1390.0000 M1152 130 true
1390.0000 M2159 130 true
1390.0000 M1157 185 true
1390.0000 M2163 195 true
1390.0000 M2162 195 true
1390.0000 M2160 149 true
1390.0000 M2163 204 true
1392.0000 M1151 105 true
1395.0000 M1155 218 true
1395.0000 M1147 218 true
1397.0000 M1153 208 true
1397.0000 M1151 208 true
1397.0000 M1154 208 true
1397.0000 M2161 208 true
1400.0000 M1153 212 true
1400.0000 M1151 212 true
1400.0000 M1156 212 true
1400.0000 M1154 212 true
1400.0000 M2159 212 true
1400.0000 M2161 212 true
1400.0000 M2160 212 true
1400.0000 M1150 217 true
1400.0000 M1157 217 true
1400.0000 M1156 217 true
1400.0000 M1154 217 true
1400.0000 M2159 217 true
1400.0000 M1149 217 true
1400.0000 M2161 217 true
1400.0000 M2160 217 true
1400.0000 M2162 217 true
1400.0000 M2166 217 true
1440.0000 M1166 26 true
1440.0000 M1161 106 true
1440.0000 M1165 181 true
1440.0000 M1161 107 true
1440.0000 M1160 70 true
1440.0000 M2172 5 true
1440.0000 M1166 154 true
1440.0000 M2169 85 true
1440.0000 M1163 128 true
1440.0000 M1158 128 true
1440.0000 M1158 126 true
1440.0000 M1164 38 true
1440.0000 M2174 80 true
1440.0000 M2171 21 true
1440.0000 M1158 127 true
1440.0000 M2174 81 true
1440.0000 M2165 133 true
1440.0000 M2174 82 true
1440.0000 M2167 116 true
1440.0000 M2166 176 true
1440.0000 M1159 205 true
1440.0000 M1157 205 true
1440.0000 M1163 205 true
1440.0000 M1160 205 true
1440.0000 M2167 205 true
1440.0000 M1166 27 true
1440.0000 M2169 84 true
1440.0000 M1158 121 true
1440.0000 M1158 122 true
1440.0000 M2167 118 true
1440.0000 M1158 123 true
1440.0000 M2170 186 true
1440.0000 M1162 129 true
1440.0000 M1163 129 true
1440.0000 M1158 129 true
1440.0000 M2168 129 true
1440.0000 M2173 11 true
1440.0000 M1166 25 true
1440.0000 M1162 57 true
1440.0000 M1164 37 true
1440.0000 M1157 184 true
1440.0000 M2170 184 true
1440.0000 M1164 36 true
1440.0000 M1157 46 true
1440.0000 M2170 188 true
1440.0000 M2170 187 true
1440.0000 M1158 124 true
1440.0000 M2166 66 true
1440.0000 M1164 35 true
1440.0000 M1160 35 true
1440.0000 M1159 209 true
1440.0000 M2174 209 true
1440.0000 M2167 209 true
1440.0000 M1163 49 true
1440.0000 M1159 64 true
1440.0000 M1164 39 true
1442.0000 M1158 131 true
1442.0000 M2174 211 true
1445.0000 M2172 202 true
1445.0000 M2171 202 true
1445.0000 M2175 202 true
1445.0000 M2173 202 true
1445.0000 M1164 202 true
1445.0000 M1166 202 true
1445.0000 M1165 202 true
1445.0000 M2169 137 true
1445.0000 M1159 210 true
1445.0000 M1162 210 true
1445.0000 M1161 210 true
1445.0000 M1163 210 true
1445.0000 M2174 210 true
1445.0000 M2169 210 true
1445.0000 M2171 20 true
1445.0000 M1166 155 true
1445.0000 M1158 125 true
1445.0000 M2166 175 true
1445.0000 M1163 50 true
1445.0000 M1162 55 true
1445.0000 M1162 213 true
1445.0000 M1163 213 true
1445.0000 M2172 180 true
1445.0000 M1165 180 true
1445.0000 M1159 207 true
1445.0000 M1157 207 true
1445.0000 M1162 207 true
1445.0000 M1163 207 true
1445.0000 M1160 207 true
1445.0000 M2166 207 true
1445.0000 M2175 16 true
1445.0000 M1161 145 true
1445.0000 M2175 145 true
1445.0000 M1160 206 true
1445.0000 M2175 15 true
1445.0000 M2167 15 true
1445.0000 M2167 117 true
1445.0000 M1157 219 true
1445.0000 M1164 219 true
1445.0000 M1166 219 true
1445.0000 M1165 219 true
1445.0000 M2172 219 true
1445.0000 M2171 219 true
1445.0000 M2175 219 true
1445.0000 M2166 219 true
1445.0000 M2168 219 true
1445.0000 M2165 134 true
1445.0000 M2173 30 true
1445.0000 M2165 135 true
1445.0000 M2169 135 true
1445.0000 M1157 203 true
1445.0000 M1164 203 true
1445.0000 M1166 203 true
1445.0000 M1165 203 true
1445.0000 M1160 203 true
1445.0000 M2172 203 true
1445.0000 M2171 203 true
1445.0000 M2175 203 true
1445.0000 M2173 203 true
1445.0000 M2166 203 true
1445.0000 M2168 203 true
1445.0000 M1162 215 true
1445.0000 M1163 215 true
1445.0000 M2169 136 true
1445.0000 M1159 63 true
1448.0000 M1165 10 true
1448.0000 M2173 10 true
1448.0000 M2168 10 true
1448.0000 M1157 45 true
1448.0000 M1168 45 true
1448.0000 M1165 9 true
1448.0000 M1162 56 true
1448.0000 M1159 65 true
1448.0000 M2166 65 true
1448.0000 M1167 115 true
1448.0000 M2174 115 true
1448.0000 M2167 115 true
1450.0000 M2171 185 true
1450.0000 M2170 185 true
1450.0000 M2171 200 true
1450.0000 M2175 200 true
1450.0000 M2173 200 true
1450.0000 M1164 200 true
1450.0000 M1166 200 true
1450.0000 M1165 200 true
1450.0000 M1164 201 true
1450.0000 M1166 201 true
1450.0000 M1165 201 true
1450.0000 M1160 201 true
1450.0000 M2171 201 true
1450.0000 M2175 201 true
1450.0000 M2173 201 true
1450.0000 M2167 201 true
1450.0000 M1168 204 true
1450.0000 M1160 204 true
1450.0000 M1162 214 true
1450.0000 M1161 214 true
1450.0000 M1163 214 true
1450.0000 M1166 214 true
1450.0000 M2175 214 true
1450.0000 M2169 214 true
1450.0000 M2168 214 true
1450.0000 M1162 130 true
1450.0000 M1163 130 true
1450.0000 M2168 130 true
1452.0000 M1161 105 true
1457.0000 M1162 208 true
1457.0000 M1161 208 true
1457.0000 M1163 208 true
1457.0000 M1167 208 true
1457.0000 M2174 208 true
1457.0000 M2177 208 true
1457.0000 M2169 208 true
1460.0000 M1164 217 true
1460.0000 M1166 217 true
1460.0000 M1165 217 true
1460.0000 M2172 217 true
1460.0000 M2171 217 true
1460.0000 M2175 217 true
1460.0000 M2168 217 true
1460.0000 M1162 212 true
1460.0000 M1163 212 true
1460.0000 M2175 212 true
1460.0000 M2169 212 true
1460.0000 M2168 212 true
1500.0000 M2178 161 true
1500.0000 M1171 150 true
1500.0000 M1174 80 true
1500.0000 M1172 38 true
1500.0000 M2180 166 true
1500.0000 M2175 19 true
1500.0000 M1169 4 true
1500.0000 M2180 114 true
1500.0000 M1177 181 true
1500.0000 M1172 36 true
1500.0000 M2179 122 true
1500.0000 M1168 46 true
1500.0000 M2179 160 true
1500.0000 M2178 160 true
1500.0000 M1174 209 true
1500.0000 M1170 209 true
1500.0000 M2177 209 true
1500.0000 M1174 81 true
1500.0000 M1175 53 true
1500.0000 M1171 79 true
1500.0000 M2175 18 true
1500.0000 M2181 35 true
1500.0000 M1172 35 true
1500.0000 M2184 35 true
1500.0000 M1177 121 true
1500.0000 M2179 121 true
1500.0000 M1176 85 true
1500.0000 M2177 85 true
1500.0000 M2176 70 true
1500.0000 M2180 113 true
1500.0000 M1168 47 true
1500.0000 M1173 176 true
1500.0000 M2177 83 true
1500.0000 M1176 196 true
1500.0000 M1173 186 true
1500.0000 M1169 3 true
1500.0000 M1171 78 true
1500.0000 M1170 88 true
1500.0000 M1170 89 true
1500.0000 M2175 17 true
1500.0000 M1175 54 true
1500.0000 M2177 64 true
1500.0000 M2184 14 true
1500.0000 M1169 5 true
1500.0000 M2176 5 true
1500.0000 M1172 37 true
1500.0000 M1176 84 true
1500.0000 M2177 84 true
1505.0000 M1170 50 true
1505.0000 M2180 210 true
1505.0000 M2183 210 true
1505.0000 M1167 210 true
1505.0000 M2186 210 true
1505.0000 M1179 210 true
1505.0000 M1176 210 true
1505.0000 M1174 210 true
1505.0000 M1171 210 true
1505.0000 M1170 210 true
1505.0000 M2177 210 true
1505.0000 M1171 75 true
1505.0000 M2178 75 true
1505.0000 M1168 207 true
1505.0000 M1179 207 true
1505.0000 M1175 207 true
1505.0000 M2176 207 true
1505.0000 M1171 207 true
1505.0000 M1170 207 true
1505.0000 M2177 207 true
1505.0000 M2183 155 true
1505.0000 M1167 155 true
1505.0000 M1177 180 true
1505.0000 M1179 211 true
1505.0000 M1170 211 true
1505.0000 M2177 211 true
1505.0000 M1167 117 true
1505.0000 M1168 205 true
1505.0000 M1179 205 true
1505.0000 M1174 205 true
1505.0000 M1172 205 true
1505.0000 M1171 205 true
1505.0000 M2176 205 true
1505.0000 M1170 205 true
1505.0000 M2178 205 true
1505.0000 M2177 205 true
1505.0000 M2182 219 true
1505.0000 M2185 219 true
1505.0000 M1178 219 true
1505.0000 M1177 219 true
1505.0000 M1176 219 true
1505.0000 M1175 219 true
1505.0000 M1173 219 true
1505.0000 M2179 219 true
1505.0000 M2178 219 true
1505.0000 M2184 15 true
1505.0000 M1171 213 true
1505.0000 M2183 213 true
1505.0000 M1167 213 true
1505.0000 M2186 213 true
1505.0000 M1173 177 true
1505.0000 M1167 116 true
1505.0000 M1175 55 true
1505.0000 M1178 20 true
1505.0000 M1175 175 true
1505.0000 M1173 175 true
1505.0000 M1179 96 true
1505.0000 M1169 203 true
1505.0000 M2181 203 true
1505.0000 M2185 203 true
1505.0000 M2184 203 true
1505.0000 M1178 203 true
1505.0000 M1175 203 true
1505.0000 M2176 203 true
1505.0000 M2178 203 true
1505.0000 M1179 95 true
1505.0000 M2186 95 true
1505.0000 M1175 206 true
1505.0000 M2176 206 true
1505.0000 M2181 206 true
1505.0000 M1168 206 true
1505.0000 M1171 215 true
1505.0000 M1167 215 true
1505.0000 M2186 215 true
1505.0000 M1178 202 true
1505.0000 M2185 202 true
1505.0000 M2184 202 true
1505.0000 M2185 1 true
1505.0000 M2176 71 true
1505.0000 M2180 165 true
1510.0000 M2187 65 true
1510.0000 M2177 65 true
1510.0000 M1177 120 true
1510.0000 M2179 120 true
1510.0000 M2186 120 true
1510.0000 M1169 201 true
1510.0000 M2181 201 true
1510.0000 M2182 201 true
1510.0000 M2185 201 true
1510.0000 M2184 201 true
1510.0000 M1178 201 true
1510.0000 M1174 201 true
1510.0000 M1172 201 true
1510.0000 M2176 201 true
1510.0000 M2178 201 true
1510.0000 M1180 201 true
1510.0000 M1180 76 true
1510.0000 M1171 76 true
1510.0000 M2178 76 true
1510.0000 M1177 216 true
1510.0000 M1176 216 true
1510.0000 M1173 216 true
1510.0000 M2180 214 true
1510.0000 M2185 214 true
1510.0000 M2186 214 true
1510.0000 M1178 214 true
1510.0000 M1177 214 true
1510.0000 M1176 214 true
1510.0000 M2179 214 true
1510.0000 M1176 195 true
1510.0000 M2182 195 true
1510.0000 M2183 90 true
1510.0000 M1170 90 true
1510.0000 M2187 90 true
1510.0000 M1171 77 true
1510.0000 M2178 77 true
1510.0000 M2180 115 true
1510.0000 M1175 204 true
1510.0000 M2176 204 true
1510.0000 M2178 204 true
1510.0000 M1169 204 true
1510.0000 M2181 204 true
1510.0000 M1180 204 true
1510.0000 M1178 200 true
1510.0000 M2185 200 true
1510.0000 M2184 200 true
1510.0000 M1173 185 true
1515.0000 M2188 105 true
1517.0000 M2180 208 true
1517.0000 M2183 208 true
1517.0000 M2189 208 true
1517.0000 M2188 208 true
1517.0000 M2186 208 true
1517.0000 M1179 208 true
1517.0000 M1176 208 true
1517.0000 M1174 208 true
1517.0000 M1172 208 true
1517.0000 M1171 208 true
1517.0000 M1170 208 true
1517.0000 M1182 208 true
1520.0000 M1177 218 true
1520.0000 M1176 218 true
1520.0000 M1173 218 true
1520.0000 M2179 218 true
1520.0000 M2180 218 true
1520.0000 M2189 218 true
1520.0000 M2182 217 true
1520.0000 M2189 217 true
1520.0000 M2185 217 true
1520.0000 M1178 217 true
1520.0000 M1177 217 true
1520.0000 M1176 217 true
1520.0000 M1173 217 true
1520.0000 M2178 217 true
1520.0000 M1180 217 true
1520.0000 M2185 0 true
1520.0000 M2183 212 true
1520.0000 M2189 212 true
1520.0000 M2185 212 true
1520.0000 M2186 212 true
